cls,path,n_vertices,n_faces,n_triangles
Insect,step2_results\normalized\Insect\D00786_simplified_norm.obj,9019,17658,17658
Insect,step2_results\normalized\Insect\D00787_simplified_norm.obj,8449,14798,14798
Insect,step2_results\normalized\Insect\D00788_kept_norm.obj,6164,9646,9646
Insect,step2_results\normalized\Insect\D00806_simplified_norm.obj,9010,17980,17980
Insect,step2_results\normalized\Insect\D00814_simplified_norm.obj,9027,17958,17958
Insect,step2_results\normalized\Insect\D00855_simplified_norm.obj,9010,17976,17976
Insect,step2_results\normalized\Insect\D00884_simplified_norm.obj,8856,16213,16213
Insect,step2_results\normalized\Insect\D00895_simplified_norm.obj,9090,17447,17447
Insect,step2_results\normalized\Insect\D00973_simplified_norm.obj,6803,13482,13482
Insect,step2_results\normalized\Insect\D00989_simplified_norm.obj,9009,17980,17980
Insect,step2_results\normalized\Insect\m0_simplified_norm.obj,9022,17940,17940
Insect,step2_results\normalized\Insect\m1_simplified_norm.obj,9064,17704,17704
Insect,step2_results\normalized\Insect\m10_simplified_norm.obj,9027,17958,17958
Insect,step2_results\normalized\Insect\m11_refined_norm.obj,5798,11584,11584
Insect,step2_results\normalized\Insect\m12_simplified_norm.obj,9025,17871,17871
Insect,step2_results\normalized\Insect\m13_refined_norm.obj,7220,13776,13776
Insect,step2_results\normalized\Insect\m14_simplified_norm.obj,8979,17815,17815
Insect,step2_results\normalized\Insect\m15_refined_norm.obj,5798,11584,11584
Insect,step2_results\normalized\Insect\m16_simplified_norm.obj,9020,17752,17752
Insect,step2_results\normalized\Insect\m17_refined_norm.obj,6018,11920,11920
Insect,step2_results\normalized\Insect\m18_simplified_norm.obj,9040,17904,17904
Insect,step2_results\normalized\Insect\m19_simplified_norm.obj,8907,15809,15809
Insect,step2_results\normalized\Insect\m2_simplified_norm.obj,9068,17701,17701
Insect,step2_results\normalized\Insect\m20_refined_norm.obj,6244,12168,12168
Insect,step2_results\normalized\Insect\m21_simplified_norm.obj,8989,17888,17888
Insect,step2_results\normalized\Insect\m22_simplified_norm.obj,9012,17978,17978
Insect,step2_results\normalized\Insect\m23_refined_norm.obj,7032,14016,14016
Insect,step2_results\normalized\Insect\m24_refined_norm.obj,9109,18176,18176
Insect,step2_results\normalized\Insect\m25_simplified_norm.obj,9000,17996,17996
Insect,step2_results\normalized\Insect\m26_kept_norm.obj,5266,10274,10274
Insect,step2_results\normalized\Insect\m3_refined_norm.obj,7326,14592,14592
Insect,step2_results\normalized\Insect\m4_simplified_norm.obj,9114,17717,17717
Insect,step2_results\normalized\Insect\m6_kept_norm.obj,9173,17819,17819
Insect,step2_results\normalized\Insect\m7_simplified_norm.obj,9018,17926,17926
Insect,step2_results\normalized\Insect\m8_refined_norm.obj,5588,10693,10693
Insect,step2_results\normalized\Insect\m9_refined_norm.obj,7591,14292,14292
Jet,step2_results\normalized\Jet\m1147_simplified_norm.obj,9001,17888,17888
Jet,step2_results\normalized\Jet\m1149_simplified_norm.obj,9015,17898,17898
Jet,step2_results\normalized\Jet\m1150_refined_norm.obj,9812,19616,19616
Jet,step2_results\normalized\Jet\m1151_simplified_norm.obj,9005,17958,17958
Jet,step2_results\normalized\Jet\m1152_simplified_norm.obj,9065,16935,16935
Jet,step2_results\normalized\Jet\m1153_simplified_norm.obj,8992,17940,17940
Jet,step2_results\normalized\Jet\m1154_refined_norm.obj,8020,16000,16000
Jet,step2_results\normalized\Jet\m1155_simplified_norm.obj,9031,15176,15176
Jet,step2_results\normalized\Jet\m1156_simplified_norm.obj,9018,17614,17614
Jet,step2_results\normalized\Jet\m1157_simplified_norm.obj,9059,17101,17101
Jet,step2_results\normalized\Jet\m1158_simplified_norm.obj,9056,17776,17776
Jet,step2_results\normalized\Jet\m1159_simplified_norm.obj,9065,16935,16935
Jet,step2_results\normalized\Jet\m1161_simplified_norm.obj,9117,14191,14191
Jet,step2_results\normalized\Jet\m1162_simplified_norm.obj,8988,17909,17909
Jet,step2_results\normalized\Jet\m1163_simplified_norm.obj,9030,16125,16125
Jet,step2_results\normalized\Jet\m1165_refined_norm.obj,6376,12288,12288
Jet,step2_results\normalized\Jet\m1166_simplified_norm.obj,8899,17449,17449
Jet,step2_results\normalized\Jet\m1167_refined_norm.obj,8411,12695,12695
Jet,step2_results\normalized\Jet\m1168_refined_norm.obj,7579,14548,14548
Jet,step2_results\normalized\Jet\m1169_simplified_norm.obj,8943,17280,17280
Jet,step2_results\normalized\Jet\m1171_simplified_norm.obj,9086,16994,16994
Jet,step2_results\normalized\Jet\m1172_refined_norm.obj,7515,14352,14352
Jet,step2_results\normalized\Jet\m1173_refined_norm.obj,9972,19420,19420
Jet,step2_results\normalized\Jet\m1174_simplified_norm.obj,9009,17958,17958
Jet,step2_results\normalized\Jet\m1175_refined_norm.obj,9232,18368,18368
Jet,step2_results\normalized\Jet\m1176_simplified_norm.obj,8985,14801,14801
Jet,step2_results\normalized\Jet\m1177_refined_norm.obj,8073,16128,16128
Jet,step2_results\normalized\Jet\m1178_simplified_norm.obj,8947,17483,17483
Jet,step2_results\normalized\Jet\m1179_simplified_norm.obj,8996,16767,16767
Jet,step2_results\normalized\Jet\m1180_refined_norm.obj,8433,16861,16861
Jet,step2_results\normalized\Jet\m1181_refined_norm.obj,6521,13024,13024
Jet,step2_results\normalized\Jet\m1182_simplified_norm.obj,9000,17996,17996
Jet,step2_results\normalized\Jet\m1183_refined_norm.obj,6736,12480,12480
Jet,step2_results\normalized\Jet\m1184_simplified_norm.obj,8984,17797,17797
Jet,step2_results\normalized\Jet\m1185_refined_norm.obj,9035,17314,17314
Jet,step2_results\normalized\Jet\m1187_simplified_norm.obj,9005,17976,17976
Jet,step2_results\normalized\Jet\m1188_simplified_norm.obj,8979,17936,17936
Jet,step2_results\normalized\Jet\m1190_refined_norm.obj,8603,16960,16960
Jet,step2_results\normalized\Jet\m1191_simplified_norm.obj,9083,17753,17753
Jet,step2_results\normalized\Jet\m1193_simplified_norm.obj,8998,17992,17992
Jet,step2_results\normalized\Jet\m1194_simplified_norm.obj,9029,16721,16721
Jet,step2_results\normalized\Jet\m1195_simplified_norm.obj,9075,17014,17014
Jet,step2_results\normalized\Jet\m1196_refined_norm.obj,6877,12864,12864
Jet,step2_results\normalized\Jet\m1197_simplified_norm.obj,8942,17608,17608
Jet,step2_results\normalized\Jet\m1198_simplified_norm.obj,9030,17715,17715
Jet,step2_results\normalized\Jet\m1199_refined_norm.obj,9091,17744,17744
Jet,step2_results\normalized\Jet\m1200_simplified_norm.obj,8934,17601,17601
Jet,step2_results\normalized\Jet\m1201_kept_norm.obj,6739,11190,11190
Jet,step2_results\normalized\Jet\m1202_simplified_norm.obj,9002,17968,17968
Jet,step2_results\normalized\Jet\m1204_simplified_norm.obj,8965,17640,17640
Jet,step2_results\normalized\Jet\m1205_simplified_norm.obj,9126,17240,17240
Jet,step2_results\normalized\Jet\m1207_simplified_norm.obj,9028,17637,17637
Jet,step2_results\normalized\Jet\m1208_simplified_norm.obj,9073,17534,17534
Jet,step2_results\normalized\Jet\m1209_simplified_norm.obj,9000,17996,17996
Jet,step2_results\normalized\Jet\m1210_refined_norm.obj,9184,18320,18320
Jet,step2_results\normalized\Jet\m1211_refined_norm.obj,6939,13472,13472
Jet,step2_results\normalized\Jet\m1212_simplified_norm.obj,8996,17016,17016
Jet,step2_results\normalized\Jet\m1213_simplified_norm.obj,8979,17911,17911
Jet,step2_results\normalized\Jet\m1214_simplified_norm.obj,8988,17960,17960
Jet,step2_results\normalized\Jet\m1215_refined_norm.obj,9862,19712,19712
Jet,step2_results\normalized\Jet\m1216_simplified_norm.obj,9000,17996,17996
Jet,step2_results\normalized\Jet\m1217_simplified_norm.obj,8994,17885,17885
Jet,step2_results\normalized\Jet\m1218_simplified_norm.obj,8988,17500,17500
Jet,step2_results\normalized\Jet\m1219_simplified_norm.obj,9000,17996,17996
Jet,step2_results\normalized\Jet\m1220_refined_norm.obj,6886,13760,13760
Jet,step2_results\normalized\Jet\m1221_simplified_norm.obj,8980,17805,17805
Jet,step2_results\normalized\Jet\m1222_simplified_norm.obj,9014,17795,17795
Jet,step2_results\normalized\Jet\m1223_simplified_norm.obj,9000,17996,17996
Jet,step2_results\normalized\Jet\m1224_refined_norm.obj,7885,15104,15104
Jet,step2_results\normalized\Jet\m1225_refined_norm.obj,9240,17920,17920
Jet,step2_results\normalized\Jet\m1226_simplified_norm.obj,9000,17996,17996
Jet,step2_results\normalized\Jet\m1227_simplified_norm.obj,9050,16705,16705
Jet,step2_results\normalized\Jet\m1228_simplified_norm.obj,9093,16411,16411
Jet,step2_results\normalized\Jet\m1229_simplified_norm.obj,9043,17518,17518
Jet,step2_results\normalized\Jet\m1230_refined_norm.obj,9057,17104,17104
Jet,step2_results\normalized\Jet\m1231_simplified_norm.obj,9082,17626,17626
Jet,step2_results\normalized\Jet\m1232_simplified_norm.obj,8962,17741,17741
Jet,step2_results\normalized\Jet\m1233_simplified_norm.obj,8959,17601,17601
Jet,step2_results\normalized\Jet\m1234_simplified_norm.obj,8925,17617,17617
Jet,step2_results\normalized\Jet\m1235_simplified_norm.obj,8989,17768,17768
Jet,step2_results\normalized\Jet\m1236_refined_norm.obj,6080,11766,11766
Jet,step2_results\normalized\Jet\m1237_simplified_norm.obj,8971,17532,17532
Jet,step2_results\normalized\Jet\m1238_simplified_norm.obj,9004,17833,17833
Jet,step2_results\normalized\Jet\m1239_refined_norm.obj,5750,10816,10816
Jet,step2_results\normalized\Jet\m1240_simplified_norm.obj,8986,17876,17876
Jet,step2_results\normalized\Jet\m1241_refined_norm.obj,6216,11520,11520
Jet,step2_results\normalized\Jet\m1242_simplified_norm.obj,9098,17490,17490
Jet,step2_results\normalized\Jet\m1243_simplified_norm.obj,8964,17766,17766
Jet,step2_results\normalized\Jet\m1245_simplified_norm.obj,9000,17996,17996
Jet,step2_results\normalized\Jet\m1246_refined_norm.obj,5682,11034,11034
Jet,step2_results\normalized\Jet\m1247_simplified_norm.obj,9000,17996,17996
Jet,step2_results\normalized\Jet\m1248_simplified_norm.obj,9034,17566,17566
Jet,step2_results\normalized\Jet\m1249_simplified_norm.obj,9001,17998,17998
Jet,step2_results\normalized\Jet\m1250_simplified_norm.obj,9002,17883,17883
Jet,step2_results\normalized\Jet\m1251_simplified_norm.obj,8943,17280,17280
Jet,step2_results\normalized\Jet\m1252_simplified_norm.obj,8971,15878,15878
Jet,step2_results\normalized\Jet\m1253_simplified_norm.obj,9066,17045,17045
Jet,step2_results\normalized\Jet\m1255_simplified_norm.obj,9005,17454,17454
Jet,step2_results\normalized\Jet\m1256_kept_norm.obj,9379,17255,17255
Jet,step2_results\normalized\Jet\m1257_kept_norm.obj,8794,16953,16953
Jet,step2_results\normalized\Jet\m1258_refined_norm.obj,7331,12137,12137
Jet,step2_results\normalized\Jet\m1259_kept_norm.obj,6739,11190,11190
Jet,step2_results\normalized\Jet\m1260_kept_norm.obj,6905,12409,12409
Jet,step2_results\normalized\Jet\m1261_refined_norm.obj,5621,10432,10432
Jet,step2_results\normalized\Jet\m1262_refined_norm.obj,8740,16512,16512
Jet,step2_results\normalized\Jet\m1263_simplified_norm.obj,9088,17192,17192
Jet,step2_results\normalized\Jet\m1264_simplified_norm.obj,8998,17370,17370
Jet,step2_results\normalized\Jet\m1265_refined_norm.obj,5577,10656,10656
Jet,step2_results\normalized\Jet\m1266_simplified_norm.obj,9095,16557,16557
Jet,step2_results\normalized\Jet\m1267_simplified_norm.obj,9039,16921,16921
Jet,step2_results\normalized\Jet\m1268_simplified_norm.obj,9022,17426,17426
Jet,step2_results\normalized\Jet\m1269_refined_norm.obj,9442,17408,17408
Jet,step2_results\normalized\Jet\m1270_simplified_norm.obj,9064,17362,17362
Jet,step2_results\normalized\Jet\m1271_simplified_norm.obj,9049,17463,17463
Jet,step2_results\normalized\Jet\m1273_refined_norm.obj,7492,14784,14784
Jet,step2_results\normalized\Jet\m1274_refined_norm.obj,5817,10944,10944
Jet,step2_results\normalized\Jet\m1275_refined_norm.obj,9241,17408,17408
Jet,step2_results\normalized\Jet\m1276_refined_norm.obj,9042,16384,16384
Jet,step2_results\normalized\Jet\m1277_refined_norm.obj,8703,16896,16896
Jet,step2_results\normalized\Jet\m1278_refined_norm.obj,8936,17376,17376
Jet,step2_results\normalized\Jet\m1279_simplified_norm.obj,8985,17135,17135
Jet,step2_results\normalized\Jet\m1280_simplified_norm.obj,8976,17007,17007
Jet,step2_results\normalized\Jet\m1281_refined_norm.obj,5781,11072,11072
Jet,step2_results\normalized\Jet\m1282_simplified_norm.obj,9004,17538,17538
Jet,step2_results\normalized\Jet\m1283_simplified_norm.obj,9070,16952,16952
Jet,step2_results\normalized\Jet\m1284_kept_norm.obj,6270,11557,11557
Jet,step2_results\normalized\Jet\m1285_simplified_norm.obj,8981,17366,17366
Jet,step2_results\normalized\Jet\m1286_simplified_norm.obj,9007,16440,16440
Jet,step2_results\normalized\Jet\m1287_refined_norm.obj,9978,19008,19008
Jet,step2_results\normalized\Jet\m1288_refined_norm.obj,5706,10696,10696
Jet,step2_results\normalized\Jet\m1289_kept_norm.obj,5078,9742,9742
Jet,step2_results\normalized\Jet\m1290_simplified_norm.obj,9018,16968,16968
Jet,step2_results\normalized\Jet\m1291_simplified_norm.obj,9050,17397,17397
Jet,step2_results\normalized\Jet\m1292_simplified_norm.obj,9040,16704,16704
Jet,step2_results\normalized\Jet\m1293_simplified_norm.obj,9009,17209,17209
Jet,step2_results\normalized\Jet\m1294_simplified_norm.obj,9095,17050,17050
Jet,step2_results\normalized\Jet\m1295_refined_norm.obj,8450,15616,15616
Jet,step2_results\normalized\Jet\m1296_simplified_norm.obj,9085,17523,17523
Jet,step2_results\normalized\Jet\m1297_refined_norm.obj,8818,16704,16704
Jet,step2_results\normalized\Jet\m1298_simplified_norm.obj,9055,17882,17882
Jet,step2_results\normalized\Jet\m1299_refined_norm.obj,8654,16300,16300
Jet,step2_results\normalized\Jet\m1300_refined_norm.obj,7132,13614,13614
Jet,step2_results\normalized\Jet\m1301_simplified_norm.obj,9001,17998,17998
Knife,step2_results\normalized\Knife\D01015_simplified_norm.obj,9121,17251,17251
Knife,step2_results\normalized\Knife\D01025_simplified_norm.obj,9000,17861,17861
Knife,step2_results\normalized\Knife\D01032_refined_norm.obj,8900,17792,17792
Knife,step2_results\normalized\Knife\D01051_refined_norm.obj,9796,18040,18040
Knife,step2_results\normalized\Knife\D01054_refined_norm.obj,8152,16256,16256
Knife,step2_results\normalized\Knife\D01057_simplified_norm.obj,9030,17792,17792
Knife,step2_results\normalized\Knife\D01063_simplified_norm.obj,9050,17191,17191
Knife,step2_results\normalized\Knife\D01075_simplified_norm.obj,8997,17986,17986
Knife,step2_results\normalized\Knife\D01077_simplified_norm.obj,9010,17982,17982
Knife,step2_results\normalized\Knife\D01107_simplified_norm.obj,8992,17946,17946
Knife,step2_results\normalized\Knife\D01119_refined_norm.obj,6980,13952,13952
Knife,step2_results\normalized\Knife\D01120_refined_norm.obj,8398,16768,16768
Knife,step2_results\normalized\Knife\D01132_simplified_norm.obj,8996,17965,17965
Knife,step2_results\normalized\Knife\D01150_simplified_norm.obj,9004,17964,17964
Knife,step2_results\normalized\Knife\D01160_simplified_norm.obj,9029,17706,17706
Knife,step2_results\normalized\Knife\D01168_simplified_norm.obj,8993,17972,17972
Knife,step2_results\normalized\Knife\D01174_simplified_norm.obj,9000,17944,17944
Knife,step2_results\normalized\Knife\D01175_simplified_norm.obj,9002,17996,17996
Knife,step2_results\normalized\Knife\D01187_refined_norm.obj,5591,10304,10304
Knife,step2_results\normalized\Knife\D01189_refined_norm.obj,8270,16320,16320
Knife,step2_results\normalized\Knife\m722_simplified_norm.obj,8990,17714,17714
Knife,step2_results\normalized\Knife\m723_kept_norm.obj,5076,10136,10136
Knife,step2_results\normalized\Knife\m724_simplified_norm.obj,9001,17994,17994
Knife,step2_results\normalized\Knife\m725_simplified_norm.obj,9001,17994,17994
Knife,step2_results\normalized\Knife\m726_refined_norm.obj,6567,13072,13072
Knife,step2_results\normalized\Knife\m727_simplified_norm.obj,9003,17960,17960
Knife,step2_results\normalized\Knife\m728_refined_norm.obj,6742,13056,13056
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00017_simplified_norm.obj,9035,14609,14609
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00051_simplified_norm.obj,9017,17597,17597
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00100_simplified_norm.obj,9010,16608,16608
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00173_simplified_norm.obj,9915,12532,12532
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00272_simplified_norm.obj,8984,16693,16693
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00334_kept_norm.obj,5858,9906,9906
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00458_simplified_norm.obj,9013,16284,16284
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00529_simplified_norm.obj,7862,15902,15902
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00577_simplified_norm.obj,8451,12657,12657
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00611_refined_norm.obj,9592,17900,17900
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00723_simplified_norm.obj,7936,12591,12591
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00761_simplified_norm.obj,6807,13486,13486
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00778_simplified_norm.obj,9035,16249,16249
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00799_simplified_norm.obj,9007,17918,17918
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00801_simplified_norm.obj,8847,18099,18099
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00918_simplified_norm.obj,9038,16060,16060
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00932_simplified_norm.obj,9022,14170,14170
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00933_simplified_norm.obj,9170,12535,12535
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00952_kept_norm.obj,9744,19260,19260
MilitaryVehicle,step2_results\normalized\MilitaryVehicle\D00971_simplified_norm.obj,6774,11138,11138
Monitor,step2_results\normalized\Monitor\D00007_simplified_norm.obj,8986,17926,17926
Monitor,step2_results\normalized\Monitor\D00141_refined_norm.obj,6489,12796,12796
Monitor,step2_results\normalized\Monitor\D00229_simplified_norm.obj,9070,17093,17093
Monitor,step2_results\normalized\Monitor\D00336_kept_norm.obj,9485,15511,15511
Monitor,step2_results\normalized\Monitor\D00339_simplified_norm.obj,9021,16814,16814
Monitor,step2_results\normalized\Monitor\D00364_simplified_norm.obj,9020,17701,17701
Monitor,step2_results\normalized\Monitor\D00387_simplified_norm.obj,9002,17996,17996
Monitor,step2_results\normalized\Monitor\D00391_refined_norm.obj,7084,13952,13952
Monitor,step2_results\normalized\Monitor\D00412_simplified_norm.obj,9146,16399,16399
Monitor,step2_results\normalized\Monitor\D00444_kept_norm.obj,9961,19638,19638
Monitor,step2_results\normalized\Monitor\D00469_simplified_norm.obj,9002,17988,17988
Monitor,step2_results\normalized\Monitor\D00548_refined_norm.obj,7100,14064,14064
Monitor,step2_results\normalized\Monitor\D00659_refined_norm.obj,9508,18816,18816
Monitor,step2_results\normalized\Monitor\D00852_kept_norm.obj,6194,11984,11984
Monitor,step2_results\normalized\Monitor\D00863_simplified_norm.obj,8792,16904,16904
Monitor,step2_results\normalized\Monitor\D00915_simplified_norm.obj,9017,17795,17795
Monitor,step2_results\normalized\Monitor\D00919_simplified_norm.obj,9012,17841,17841
Monitor,step2_results\normalized\Monitor\D00920_refined_norm.obj,7268,14448,14448
Monitor,step2_results\normalized\Monitor\D00978_simplified_norm.obj,9001,17948,17948
Monitor,step2_results\normalized\Monitor\D01000_simplified_norm.obj,8521,16776,16776
Monoplane,step2_results\normalized\Monoplane\D00011_refined_norm.obj,8550,16512,16512
Monoplane,step2_results\normalized\Monoplane\D00019_simplified_norm.obj,9002,17792,17792
Monoplane,step2_results\normalized\Monoplane\D00043_simplified_norm.obj,9120,17533,17533
Monoplane,step2_results\normalized\Monoplane\D00098_simplified_norm.obj,8938,17405,17405
Monoplane,step2_results\normalized\Monoplane\D00167_refined_norm.obj,8369,16000,16000
Monoplane,step2_results\normalized\Monoplane\D00169_refined_norm.obj,8404,16584,16584
Monoplane,step2_results\normalized\Monoplane\D00262_refined_norm.obj,7334,13888,13888
Monoplane,step2_results\normalized\Monoplane\D00301_simplified_norm.obj,9054,17101,17101
Monoplane,step2_results\normalized\Monoplane\D00304_refined_norm.obj,5738,10816,10816
Monoplane,step2_results\normalized\Monoplane\D00319_simplified_norm.obj,8994,17846,17846
Monoplane,step2_results\normalized\Monoplane\D00402_refined_norm.obj,5580,10688,10688
Monoplane,step2_results\normalized\Monoplane\D00482_refined_norm.obj,6098,11024,11024
Monoplane,step2_results\normalized\Monoplane\D00617_simplified_norm.obj,6801,13562,13562
Monoplane,step2_results\normalized\Monoplane\D00688_kept_norm.obj,5849,10072,10072
Monoplane,step2_results\normalized\Monoplane\D00798_refined_norm.obj,8786,16604,16604
Monoplane,step2_results\normalized\Monoplane\D00840_refined_norm.obj,9884,19488,19488
Monoplane,step2_results\normalized\Monoplane\D00864_refined_norm.obj,8907,16976,16976
Monoplane,step2_results\normalized\Monoplane\D00925_simplified_norm.obj,8967,17768,17768
Monoplane,step2_results\normalized\Monoplane\D00963_simplified_norm.obj,8960,17220,17220
Monoplane,step2_results\normalized\Monoplane\D00995_refined_norm.obj,7984,15040,15040
Motorcycle,step2_results\normalized\Motorcycle\D00021_kept_norm.obj,9543,18052,18052
Motorcycle,step2_results\normalized\Motorcycle\D00039_simplified_norm.obj,8981,17692,17692
Motorcycle,step2_results\normalized\Motorcycle\D00054_simplified_norm.obj,8972,18026,18026
Motorcycle,step2_results\normalized\Motorcycle\D00224_simplified_norm.obj,9077,17711,17711
Motorcycle,step2_results\normalized\Motorcycle\D00269_simplified_norm.obj,9073,17260,17260
Motorcycle,step2_results\normalized\Motorcycle\D00288_kept_norm.obj,6529,12510,12510
Motorcycle,step2_results\normalized\Motorcycle\D00342_simplified_norm.obj,8959,17301,17301
Motorcycle,step2_results\normalized\Motorcycle\D00345_simplified_norm.obj,8466,16500,16500
Motorcycle,step2_results\normalized\Motorcycle\D00395_simplified_norm.obj,6818,12061,12061
Motorcycle,step2_results\normalized\Motorcycle\D00396_simplified_norm.obj,9096,17264,17264
Motorcycle,step2_results\normalized\Motorcycle\D00476_simplified_norm.obj,8826,15282,15282
Motorcycle,step2_results\normalized\Motorcycle\D00521_simplified_norm.obj,9064,17723,17723
Motorcycle,step2_results\normalized\Motorcycle\D00544_simplified_norm.obj,8885,15997,15997
Motorcycle,step2_results\normalized\Motorcycle\D00594_simplified_norm.obj,8892,15876,15876
Motorcycle,step2_results\normalized\Motorcycle\D00703_simplified_norm.obj,8753,17565,17565
Motorcycle,step2_results\normalized\Motorcycle\D00768_kept_norm.obj,9168,18382,18382
Motorcycle,step2_results\normalized\Motorcycle\D00858_simplified_norm.obj,9054,17796,17796
Motorcycle,step2_results\normalized\Motorcycle\D00880_kept_norm.obj,5713,11152,11152
Motorcycle,step2_results\normalized\Motorcycle\D00886_simplified_norm.obj,8630,16637,16637
Motorcycle,step2_results\normalized\Motorcycle\D00945_simplified_norm.obj,9030,16413,16413
Motorcycle,step2_results\normalized\Motorcycle\m1479_simplified_norm.obj,8885,15995,15995
Motorcycle,step2_results\normalized\Motorcycle\m1480_kept_norm.obj,9543,18048,18048
Motorcycle,step2_results\normalized\Motorcycle\m1481_refined_norm.obj,8250,16144,16144
Motorcycle,step2_results\normalized\Motorcycle\m1482_simplified_norm.obj,8631,16638,16638
Motorcycle,step2_results\normalized\Motorcycle\m1483_simplified_norm.obj,8752,17564,17564
Motorcycle,step2_results\normalized\Motorcycle\m1484_refined_norm.obj,5963,11520,11520
Mug,step2_results\normalized\Mug\D00172_refined_norm.obj,6880,13760,13760
Mug,step2_results\normalized\Mug\D00202_simplified_norm.obj,9000,18000,18000
Mug,step2_results\normalized\Mug\D00227_simplified_norm.obj,9069,17663,17663
Mug,step2_results\normalized\Mug\D00321_refined_norm.obj,8900,17792,17792
Mug,step2_results\normalized\Mug\D00341_simplified_norm.obj,6800,13600,13600
Mug,step2_results\normalized\Mug\D00372_simplified_norm.obj,9020,17802,17802
Mug,step2_results\normalized\Mug\D00427_kept_norm.obj,5476,10944,10944
Mug,step2_results\normalized\Mug\D00684_refined_norm.obj,6892,13784,13784
Mug,step2_results\normalized\Mug\D00685_kept_norm.obj,5703,11040,11040
Mug,step2_results\normalized\Mug\D00705_simplified_norm.obj,9000,18000,18000
Mug,step2_results\normalized\Mug\D00728_kept_norm.obj,9271,18513,18513
Mug,step2_results\normalized\Mug\D00745_simplified_norm.obj,9002,17988,17988
Mug,step2_results\normalized\Mug\D00747_simplified_norm.obj,9001,17994,17994
Mug,step2_results\normalized\Mug\D00760_simplified_norm.obj,9001,17992,17992
Mug,step2_results\normalized\Mug\D00770_simplified_norm.obj,9001,17994,17994
Mug,step2_results\normalized\Mug\D00825_simplified_norm.obj,9027,17906,17906
Mug,step2_results\normalized\Mug\D00833_refined_norm.obj,8001,15840,15840
Mug,step2_results\normalized\Mug\D00908_simplified_norm.obj,8990,17764,17764
Mug,step2_results\normalized\Mug\D00913_kept_norm.obj,6672,13344,13344
Mug,step2_results\normalized\Mug\D00923_simplified_norm.obj,9000,17992,17992
Mug,step2_results\normalized\Mug\m503_simplified_norm.obj,8989,17717,17717
Mug,step2_results\normalized\Mug\m504_refined_norm.obj,6900,13800,13800
Mug,step2_results\normalized\Mug\m506_kept_norm.obj,8692,17304,17304
Mug,step2_results\normalized\Mug\m507_simplified_norm.obj,9021,17910,17910
Mug,step2_results\normalized\Mug\m508_simplified_norm.obj,9001,17994,17994
Mug,step2_results\normalized\Mug\m509_kept_norm.obj,5874,11720,11720
MultiSeat,step2_results\normalized\MultiSeat\D00036_refined_norm.obj,8460,16896,16896
MultiSeat,step2_results\normalized\MultiSeat\D00046_simplified_norm.obj,9002,17978,17978
MultiSeat,step2_results\normalized\MultiSeat\D00053_refined_norm.obj,5981,11856,11856
MultiSeat,step2_results\normalized\MultiSeat\D00145_refined_norm.obj,9870,19712,19712
MultiSeat,step2_results\normalized\MultiSeat\D00146_simplified_norm.obj,9018,17972,17972
MultiSeat,step2_results\normalized\MultiSeat\D00237_refined_norm.obj,7700,15360,15360
MultiSeat,step2_results\normalized\MultiSeat\D00245_refined_norm.obj,6616,13184,13184
MultiSeat,step2_results\normalized\MultiSeat\D00263_simplified_norm.obj,9094,17790,17790
MultiSeat,step2_results\normalized\MultiSeat\D00273_simplified_norm.obj,9069,17906,17906
MultiSeat,step2_results\normalized\MultiSeat\D00285_simplified_norm.obj,9019,17938,17938
MultiSeat,step2_results\normalized\MultiSeat\D00289_simplified_norm.obj,9006,17962,17962
MultiSeat,step2_results\normalized\MultiSeat\D00329_refined_norm.obj,8520,17024,17024
MultiSeat,step2_results\normalized\MultiSeat\D00586_simplified_norm.obj,9010,17972,17972
MultiSeat,step2_results\normalized\MultiSeat\D00588_simplified_norm.obj,9080,17391,17391
MultiSeat,step2_results\normalized\MultiSeat\D00607_simplified_norm.obj,9005,17970,17970
MultiSeat,step2_results\normalized\MultiSeat\D00637_simplified_norm.obj,6797,13499,13499
MultiSeat,step2_results\normalized\MultiSeat\D00648_simplified_norm.obj,9015,17954,17954
MultiSeat,step2_results\normalized\MultiSeat\D00652_simplified_norm.obj,9007,17972,17972
MultiSeat,step2_results\normalized\MultiSeat\D00749_simplified_norm.obj,8954,17184,17184
