cls,path,n_vertices,n_faces,n_triangles
Insect,step2_results\resampled\Insect\D00231_refined_simplified.obj,5103,10152,10152
Insect,step2_results\resampled\Insect\D00291_refined_simplified.obj,5101,10158,10158
Insect,step2_results\resampled\Insect\D00294_refined_simplified.obj,5092,8801,8801
Insect,step2_results\resampled\Insect\D00309_refined_simplified.obj,5108,9721,9721
Insect,step2_results\resampled\Insect\D00315_refined_simplified.obj,5103,10150,10150
Insect,step2_results\resampled\Insect\D00333_kept.obj,5923,11271,11271
Insect,step2_results\resampled\Insect\D00399_refined_simplified.obj,5113,9921,9921
Insect,step2_results\resampled\Insect\D00430_simplified.obj,9006,17787,17787
Insect,step2_results\resampled\Insect\D00510_refined_simplified.obj,5105,10102,10102
Insect,step2_results\resampled\Insect\D00590_refined_simplified.obj,5100,10196,10196
Insect,step2_results\resampled\Insect\D00615_refined_simplified.obj,5096,8965,8965
Insect,step2_results\resampled\Insect\D00662_simplified.obj,9027,16212,16212
Insect,step2_results\resampled\Insect\D00668_simplified.obj,9006,17956,17956
Insect,step2_results\resampled\Insect\D00672_refined_simplified.obj,5143,8409,8409
Insect,step2_results\resampled\Insect\D00695_refined_simplified.obj,5149,10124,10124
Insect,step2_results\resampled\Insect\D00713_refined_simplified.obj,5155,10005,10005
Insect,step2_results\resampled\Insect\D00732_simplified.obj,9016,17948,17948
Insect,step2_results\resampled\Insect\D00734_refined_simplified.obj,5116,9946,9946
Insect,step2_results\resampled\Insect\D00746_refined_simplified.obj,5104,10032,10032
Insect,step2_results\resampled\Insect\D00752_simplified.obj,9001,17946,17946
Insect,step2_results\resampled\Insect\D00753_simplified.obj,9012,17792,17792
Insect,step2_results\resampled\Insect\D00774_refined_simplified.obj,5108,10100,10100
Insect,step2_results\resampled\Insect\D00786_refined_simplified.obj,5122,9923,9923
Insect,step2_results\resampled\Insect\D00787_refined_simplified.obj,5129,9249,9249
Insect,step2_results\resampled\Insect\D00788_kept.obj,6170,9646,9646
Insect,step2_results\resampled\Insect\D00806_refined_simplified.obj,5102,10164,10164
Insect,step2_results\resampled\Insect\D00814_refined.obj,5304,10512,10512
Insect,step2_results\resampled\Insect\D00855_refined_simplified.obj,5102,10160,10160
Insect,step2_results\resampled\Insect\D00884_simplified.obj,9028,16203,16203
Insect,step2_results\resampled\Insect\D00895_refined_simplified.obj,5106,9586,9586
Insect,step2_results\resampled\Insect\D00973_simplified.obj,6505,12888,12888
Insect,step2_results\resampled\Insect\D00989_refined_simplified.obj,5102,10166,10166
Insect,step2_results\resampled\Insect\m0_refined_simplified.obj,5112,10120,10120
Insect,step2_results\resampled\Insect\m1_refined_simplified.obj,5120,9836,9836
Insect,step2_results\resampled\Insect\m10_refined.obj,5304,10512,10512
Insect,step2_results\resampled\Insect\m11_refined_simplified.obj,5100,10188,10188
Insect,step2_results\resampled\Insect\m12_refined_simplified.obj,5113,10085,10085
Insect,step2_results\resampled\Insect\m13_refined_simplified.obj,5109,9645,9645
Insect,step2_results\resampled\Insect\m14_refined_simplified.obj,5104,10099,10099
Insect,step2_results\resampled\Insect\m15_refined_simplified.obj,5100,10188,10188
Insect,step2_results\resampled\Insect\m16_refined_simplified.obj,5117,9961,9961
Insect,step2_results\resampled\Insect\m17_refined_simplified.obj,5108,10100,10100
Insect,step2_results\resampled\Insect\m18_refined_simplified.obj,5104,10032,10032
Insect,step2_results\resampled\Insect\m19_refined_simplified.obj,5144,8473,8473
Insect,step2_results\resampled\Insect\m2_refined_simplified.obj,5119,9843,9843
Insect,step2_results\resampled\Insect\m20_refined_simplified.obj,5122,9936,9936
Insect,step2_results\resampled\Insect\m21_refined_simplified.obj,5105,10072,10072
Insect,step2_results\resampled\Insect\m22_refined_simplified.obj,5104,10162,10162
Insect,step2_results\resampled\Insect\m23_refined_simplified.obj,5100,10152,10152
Insect,step2_results\resampled\Insect\m24_refined_simplified.obj,5133,10224,10224
Insect,step2_results\resampled\Insect\m25_refined_simplified.obj,5100,10192,10192
Insect,step2_results\resampled\Insect\m26_kept.obj,5266,10274,10274
Insect,step2_results\resampled\Insect\m3_refined_simplified.obj,5102,10144,10144
Insect,step2_results\resampled\Insect\m4_refined_simplified.obj,5112,9743,9743
Insect,step2_results\resampled\Insect\m6_simplified.obj,6511,12529,12529
Insect,step2_results\resampled\Insect\m7_refined_simplified.obj,5142,10185,10185
Insect,step2_results\resampled\Insect\m8_refined.obj,5595,10704,10704
Insect,step2_results\resampled\Insect\m9_refined_simplified.obj,5092,9598,9598
Jet,step2_results\resampled\Jet\m1147_refined_simplified.obj,5102,10136,10136
Jet,step2_results\resampled\Jet\m1149_refined_simplified.obj,5115,10098,10098
Jet,step2_results\resampled\Jet\m1150_refined_simplified.obj,5100,10190,10190
Jet,step2_results\resampled\Jet\m1151_refined_simplified.obj,5102,10144,10144
Jet,step2_results\resampled\Jet\m1152_refined_simplified.obj,5148,9419,9419
Jet,step2_results\resampled\Jet\m1153_refined_simplified.obj,5103,10166,10166
Jet,step2_results\resampled\Jet\m1154_refined_simplified.obj,5103,10166,10166
Jet,step2_results\resampled\Jet\m1155_refined_simplified.obj,5108,8179,8179
Jet,step2_results\resampled\Jet\m1156_refined_simplified.obj,5123,9939,9939
Jet,step2_results\resampled\Jet\m1157_refined_simplified.obj,5119,9558,9558
Jet,step2_results\resampled\Jet\m1158_refined_simplified.obj,5121,9935,9935
Jet,step2_results\resampled\Jet\m1159_refined_simplified.obj,5148,9419,9419
Jet,step2_results\resampled\Jet\m1161_refined_simplified.obj,5138,7020,7020
Jet,step2_results\resampled\Jet\m1162_refined_simplified.obj,5102,10160,10160
Jet,step2_results\resampled\Jet\m1163_refined_simplified.obj,5124,8914,8914
Jet,step2_results\resampled\Jet\m1165_refined_simplified.obj,5103,9828,9828
Jet,step2_results\resampled\Jet\m1166_refined.obj,5314,10304,10304
Jet,step2_results\resampled\Jet\m1167_refined_simplified.obj,5157,6846,6846
Jet,step2_results\resampled\Jet\m1168_refined_simplified.obj,5081,9827,9827
Jet,step2_results\resampled\Jet\m1169_refined_simplified.obj,5106,9793,9793
Jet,step2_results\resampled\Jet\m1171_refined_simplified.obj,5103,9239,9239
Jet,step2_results\resampled\Jet\m1172_refined_simplified.obj,5111,9686,9686
Jet,step2_results\resampled\Jet\m1173_refined_simplified.obj,5111,9900,9900
Jet,step2_results\resampled\Jet\m1174_refined_simplified.obj,5095,10166,10166
Jet,step2_results\resampled\Jet\m1175_refined_simplified.obj,5101,10106,10106
Jet,step2_results\resampled\Jet\m1176_refined_simplified.obj,5116,8233,8233
Jet,step2_results\resampled\Jet\m1177_refined_simplified.obj,5101,10184,10184
Jet,step2_results\resampled\Jet\m1178_refined_simplified.obj,5103,10038,10038
Jet,step2_results\resampled\Jet\m1179_refined_simplified.obj,5097,9330,9330
Jet,step2_results\resampled\Jet\m1180_refined_simplified.obj,5100,10192,10192
Jet,step2_results\resampled\Jet\m1181_refined_simplified.obj,5101,10184,10184
Jet,step2_results\resampled\Jet\m1182_refined_simplified.obj,5100,10196,10196
Jet,step2_results\resampled\Jet\m1183_refined_simplified.obj,5138,9448,9448
Jet,step2_results\resampled\Jet\m1184_refined_simplified.obj,5104,10136,10136
Jet,step2_results\resampled\Jet\m1185_refined_simplified.obj,5090,9986,9986
Jet,step2_results\resampled\Jet\m1187_refined_simplified.obj,5093,10173,10173
Jet,step2_results\resampled\Jet\m1188_refined_simplified.obj,5100,10180,10180
Jet,step2_results\resampled\Jet\m1190_refined_simplified.obj,5076,10121,10121
Jet,step2_results\resampled\Jet\m1191_refined_simplified.obj,5118,9905,9905
Jet,step2_results\resampled\Jet\m1193_refined_simplified.obj,5130,10254,10254
Jet,step2_results\resampled\Jet\m1194_refined_simplified.obj,5085,9432,9432
Jet,step2_results\resampled\Jet\m1195_refined_simplified.obj,5123,9495,9495
Jet,step2_results\resampled\Jet\m1196_refined_simplified.obj,5100,9459,9459
Jet,step2_results\resampled\Jet\m1197_refined_simplified.obj,5101,10126,10126
Jet,step2_results\resampled\Jet\m1198_refined_simplified.obj,5102,9978,9978
Jet,step2_results\resampled\Jet\m1199_refined_simplified.obj,5099,9980,9980
Jet,step2_results\resampled\Jet\m1200_refined_simplified.obj,5093,10100,10100
Jet,step2_results\resampled\Jet\m1201_kept.obj,6739,11190,11190
Jet,step2_results\resampled\Jet\m1202_refined_simplified.obj,5102,10168,10168
Jet,step2_results\resampled\Jet\m1204_refined_simplified.obj,5111,10034,10034
Jet,step2_results\resampled\Jet\m1205_refined_simplified.obj,5122,9577,9577
Jet,step2_results\resampled\Jet\m1207_refined.obj,5473,10480,10480
Jet,step2_results\resampled\Jet\m1208_refined_simplified.obj,5125,9759,9759
Jet,step2_results\resampled\Jet\m1209_refined_simplified.obj,5100,10196,10196
Jet,step2_results\resampled\Jet\m1210_refined_simplified.obj,5100,10167,10167
Jet,step2_results\resampled\Jet\m1211_refined_simplified.obj,5097,9871,9871
Jet,step2_results\resampled\Jet\m1212_refined_simplified.obj,5108,9621,9621
Jet,step2_results\resampled\Jet\m1213_refined_simplified.obj,5103,10168,10168
Jet,step2_results\resampled\Jet\m1214_refined_simplified.obj,5100,10183,10183
Jet,step2_results\resampled\Jet\m1215_refined_simplified.obj,5100,10188,10188
Jet,step2_results\resampled\Jet\m1216_refined_simplified.obj,5100,10194,10194
Jet,step2_results\resampled\Jet\m1217_refined_simplified.obj,5099,10143,10143
Jet,step2_results\resampled\Jet\m1218_refined_simplified.obj,5109,9804,9804
Jet,step2_results\resampled\Jet\m1219_refined_simplified.obj,5100,10196,10196
Jet,step2_results\resampled\Jet\m1220_refined_simplified.obj,5100,10186,10186
Jet,step2_results\resampled\Jet\m1221_refined.obj,5345,10488,10488
Jet,step2_results\resampled\Jet\m1222_refined_simplified.obj,5110,10058,10058
Jet,step2_results\resampled\Jet\m1223_refined_simplified.obj,5100,10196,10196
Jet,step2_results\resampled\Jet\m1224_refined_simplified.obj,5097,9816,9816
Jet,step2_results\resampled\Jet\m1225_refined_simplified.obj,5104,9850,9850
Jet,step2_results\resampled\Jet\m1226_refined_simplified.obj,5100,10196,10196
Jet,step2_results\resampled\Jet\m1227_refined_simplified.obj,5126,9273,9273
Jet,step2_results\resampled\Jet\m1228_refined_simplified.obj,5113,9055,9055
Jet,step2_results\resampled\Jet\m1229_refined_simplified.obj,5110,9792,9792
Jet,step2_results\resampled\Jet\m1230_refined_simplified.obj,5124,9640,9640
Jet,step2_results\resampled\Jet\m1231_refined_simplified.obj,5102,9769,9769
Jet,step2_results\resampled\Jet\m1232_refined_simplified.obj,5090,10114,10114
Jet,step2_results\resampled\Jet\m1233_refined_simplified.obj,5104,10095,10095
Jet,step2_results\resampled\Jet\m1234_refined_simplified.obj,5100,10084,10084
Jet,step2_results\resampled\Jet\m1235_refined_simplified.obj,5100,10104,10104
Jet,step2_results\resampled\Jet\m1236_refined_simplified.obj,5069,9889,9889
Jet,step2_results\resampled\Jet\m1237_refined_simplified.obj,5103,9973,9973
Jet,step2_results\resampled\Jet\m1238_refined_simplified.obj,5100,10081,10081
Jet,step2_results\resampled\Jet\m1239_refined_simplified.obj,5113,9593,9593
Jet,step2_results\resampled\Jet\m1240_refined_simplified.obj,5095,10146,10146
Jet,step2_results\resampled\Jet\m1241_refined_simplified.obj,5142,9450,9450
Jet,step2_results\resampled\Jet\m1242_refined_simplified.obj,5133,9765,9765
Jet,step2_results\resampled\Jet\m1243_refined_simplified.obj,5099,10137,10137
Jet,step2_results\resampled\Jet\m1245_refined_simplified.obj,5100,10196,10196
Jet,step2_results\resampled\Jet\m1246_refined_simplified.obj,5083,9923,9923
Jet,step2_results\resampled\Jet\m1247_refined_simplified.obj,5100,10196,10196
Jet,step2_results\resampled\Jet\m1248_refined_simplified.obj,5103,9824,9824
Jet,step2_results\resampled\Jet\m1249_refined_simplified.obj,5100,10196,10196
Jet,step2_results\resampled\Jet\m1250_refined_simplified.obj,5100,10096,10096
Jet,step2_results\resampled\Jet\m1251_refined_simplified.obj,5106,9793,9793
Jet,step2_results\resampled\Jet\m1252_refined_simplified.obj,5106,8639,8639
Jet,step2_results\resampled\Jet\m1253_refined_simplified.obj,5099,9494,9494
Jet,step2_results\resampled\Jet\m1255_refined_simplified.obj,5102,9800,9800
Jet,step2_results\resampled\Jet\m1256_simplified.obj,6568,11686,11686
Jet,step2_results\resampled\Jet\m1257_simplified.obj,6506,12410,12410
Jet,step2_results\resampled\Jet\m1258_refined_simplified.obj,5106,8001,8001
Jet,step2_results\resampled\Jet\m1259_kept.obj,6739,11190,11190
Jet,step2_results\resampled\Jet\m1260_simplified.obj,6476,11679,11679
Jet,step2_results\resampled\Jet\m1261_refined_simplified.obj,5109,9465,9465
Jet,step2_results\resampled\Jet\m1262_refined_simplified.obj,5141,9571,9571
Jet,step2_results\resampled\Jet\m1263_refined_simplified.obj,5125,9534,9534
Jet,step2_results\resampled\Jet\m1264_refined_simplified.obj,5102,9784,9784
Jet,step2_results\resampled\Jet\m1265_refined.obj,5577,10656,10656
Jet,step2_results\resampled\Jet\m1266_refined_simplified.obj,5135,9018,9018
Jet,step2_results\resampled\Jet\m1267_refined_simplified.obj,5124,9435,9435
Jet,step2_results\resampled\Jet\m1268_refined_simplified.obj,5107,9794,9794
Jet,step2_results\resampled\Jet\m1269_refined_simplified.obj,5101,9352,9352
Jet,step2_results\resampled\Jet\m1270_refined_simplified.obj,5110,9833,9833
Jet,step2_results\resampled\Jet\m1271_refined_simplified.obj,5109,9760,9760
Jet,step2_results\resampled\Jet\m1273_refined_simplified.obj,5100,10024,10024
Jet,step2_results\resampled\Jet\m1274_refined_simplified.obj,5098,9595,9595
Jet,step2_results\resampled\Jet\m1275_refined_simplified.obj,5095,9560,9560
Jet,step2_results\resampled\Jet\m1276_refined_simplified.obj,5103,9087,9087
Jet,step2_results\resampled\Jet\m1277_refined_simplified.obj,5146,9827,9827
Jet,step2_results\resampled\Jet\m1278_refined_simplified.obj,5123,9890,9890
Jet,step2_results\resampled\Jet\m1279_refined_simplified.obj,5123,9613,9613
Jet,step2_results\resampled\Jet\m1280_refined_simplified.obj,5128,9615,9615
Jet,step2_results\resampled\Jet\m1281_refined_simplified.obj,5080,9765,9765
Jet,step2_results\resampled\Jet\m1282_refined_simplified.obj,5133,9894,9894
Jet,step2_results\resampled\Jet\m1283_refined_simplified.obj,5119,9339,9339
Jet,step2_results\resampled\Jet\m1284_kept.obj,6270,11557,11557
Jet,step2_results\resampled\Jet\m1285_refined_simplified.obj,5135,9804,9804
Jet,step2_results\resampled\Jet\m1286_refined_simplified.obj,5112,9262,9262
Jet,step2_results\resampled\Jet\m1287_refined_simplified.obj,5121,9591,9591
Jet,step2_results\resampled\Jet\m1288_refined_simplified.obj,5102,9560,9560
Jet,step2_results\resampled\Jet\m1289_kept.obj,5078,9742,9742
Jet,step2_results\resampled\Jet\m1290_refined_simplified.obj,5106,9526,9526
Jet,step2_results\resampled\Jet\m1291_refined_simplified.obj,5117,9774,9774
Jet,step2_results\resampled\Jet\m1292_refined_simplified.obj,5102,9118,9118
Jet,step2_results\resampled\Jet\m1293_refined_simplified.obj,5112,9564,9564
Jet,step2_results\resampled\Jet\m1294_refined_simplified.obj,5106,9329,9329
Jet,step2_results\resampled\Jet\m1295_refined_simplified.obj,5100,9361,9361
Jet,step2_results\resampled\Jet\m1296_refined_simplified.obj,5116,9780,9780
Jet,step2_results\resampled\Jet\m1297_refined_simplified.obj,5113,9737,9737
Jet,step2_results\resampled\Jet\m1298_refined_simplified.obj,5109,9996,9996
Jet,step2_results\resampled\Jet\m1299_refined_simplified.obj,5109,9205,9205
Jet,step2_results\resampled\Jet\m1300_refined_simplified.obj,5094,9838,9838
Jet,step2_results\resampled\Jet\m1301_refined_simplified.obj,5100,10196,10196
Knife,step2_results\resampled\Knife\D01015_refined_simplified.obj,5098,9721,9721
Knife,step2_results\resampled\Knife\D01025_refined_simplified.obj,5097,10157,10157
Knife,step2_results\resampled\Knife\D01032_refined_simplified.obj,5100,10192,10192
Knife,step2_results\resampled\Knife\D01051_refined_simplified.obj,5100,9179,9179
Knife,step2_results\resampled\Knife\D01054_refined_simplified.obj,5097,10188,10188
Knife,step2_results\resampled\Knife\D01057_refined_simplified.obj,5075,10047,10047
Knife,step2_results\resampled\Knife\D01063_refined_simplified.obj,5090,9684,9684
Knife,step2_results\resampled\Knife\D01075_refined_simplified.obj,5097,10195,10195
Knife,step2_results\resampled\Knife\D01077_refined.obj,5275,10528,10528
Knife,step2_results\resampled\Knife\D01107_refined_simplified.obj,5104,10170,10170
Knife,step2_results\resampled\Knife\D01119_refined_simplified.obj,5100,10192,10192
Knife,step2_results\resampled\Knife\D01120_refined_simplified.obj,5094,10179,10179
Knife,step2_results\resampled\Knife\D01132_refined_simplified.obj,5098,10193,10193
Knife,step2_results\resampled\Knife\D01150_refined_simplified.obj,5097,10136,10136
Knife,step2_results\resampled\Knife\D01160_refined_simplified.obj,5094,10040,10040
Knife,step2_results\resampled\Knife\D01168_refined_simplified.obj,5100,10192,10192
Knife,step2_results\resampled\Knife\D01174_refined_simplified.obj,5100,10174,10174
Knife,step2_results\resampled\Knife\D01175_refined.obj,5316,10624,10624
Knife,step2_results\resampled\Knife\D01187_refined.obj,5591,10304,10304
Knife,step2_results\resampled\Knife\D01189_refined_simplified.obj,5097,10083,10083
Knife,step2_results\resampled\Knife\m722_refined_simplified.obj,5093,10004,10004
Knife,step2_results\resampled\Knife\m723_kept.obj,5076,10136,10136
Knife,step2_results\resampled\Knife\m724_refined_simplified.obj,5100,10192,10192
Knife,step2_results\resampled\Knife\m725_refined_simplified.obj,5100,10192,10192
Knife,step2_results\resampled\Knife\m726_refined_simplified.obj,5088,10150,10150
Knife,step2_results\resampled\Knife\m727_refined_simplified.obj,5103,10160,10160
Knife,step2_results\resampled\Knife\m728_refined_simplified.obj,5146,9876,9876
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00017_simplified.obj,9054,14662,14662
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00051_refined_simplified.obj,5097,9851,9851
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00100_refined_simplified.obj,5128,8980,8980
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00173_simplified.obj,9051,10793,10793
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00272_simplified.obj,9014,16672,16672
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00334_kept.obj,5859,9906,9906
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00458_simplified.obj,9035,16246,16246
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00529_simplified.obj,9094,15993,15993
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00577_simplified.obj,9112,12740,12740
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00611_refined_simplified.obj,5130,9263,9263
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00723_simplified.obj,9050,12308,12308
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00761_simplified.obj,6510,12892,12892
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00778_refined_simplified.obj,5148,8527,8527
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00799_refined_simplified.obj,5107,10118,10118
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00801_simplified.obj,8965,18327,18327
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00918_simplified.obj,9017,16018,16018
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00932_simplified.obj,9024,14170,14170
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00933_simplified.obj,9111,9251,9251
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00952_simplified.obj,6512,12796,12796
MilitaryVehicle,step2_results\resampled\MilitaryVehicle\D00971_simplified.obj,6551,10647,10647
Monitor,step2_results\resampled\Monitor\D00007_refined_simplified.obj,5103,10174,10174
Monitor,step2_results\resampled\Monitor\D00141_refined_simplified.obj,5105,10054,10054
Monitor,step2_results\resampled\Monitor\D00229_refined_simplified.obj,5105,9247,9247
Monitor,step2_results\resampled\Monitor\D00336_simplified.obj,6513,10347,10347
Monitor,step2_results\resampled\Monitor\D00339_refined_simplified.obj,5109,9089,9089
Monitor,step2_results\resampled\Monitor\D00364_simplified.obj,9022,17666,17666
Monitor,step2_results\resampled\Monitor\D00387_simplified.obj,9000,17992,17992
Monitor,step2_results\resampled\Monitor\D00391_refined_simplified.obj,5101,10049,10049
Monitor,step2_results\resampled\Monitor\D00412_refined_simplified.obj,5111,8707,8707
Monitor,step2_results\resampled\Monitor\D00444_simplified.obj,6511,12799,12799
Monitor,step2_results\resampled\Monitor\D00469_refined_simplified.obj,5101,10186,10186
Monitor,step2_results\resampled\Monitor\D00548_refined_simplified.obj,5091,10127,10127
Monitor,step2_results\resampled\Monitor\D00659_refined_simplified.obj,5104,10034,10034
Monitor,step2_results\resampled\Monitor\D00852_kept.obj,6196,11984,11984
Monitor,step2_results\resampled\Monitor\D00863_simplified.obj,8757,16878,16878
Monitor,step2_results\resampled\Monitor\D00915_refined_simplified.obj,5108,10075,10075
Monitor,step2_results\resampled\Monitor\D00919_refined_simplified.obj,5101,10074,10074
Monitor,step2_results\resampled\Monitor\D00920_refined_simplified.obj,5097,10169,10169
Monitor,step2_results\resampled\Monitor\D00978_simplified.obj,9000,17934,17934
Monitor,step2_results\resampled\Monitor\D01000_simplified.obj,9048,16842,16842
Monoplane,step2_results\resampled\Monoplane\D00011_refined_simplified.obj,5105,9918,9918
Monoplane,step2_results\resampled\Monoplane\D00019_refined_simplified.obj,5102,10061,10061
Monoplane,step2_results\resampled\Monoplane\D00043_refined_simplified.obj,5113,9735,9735
Monoplane,step2_results\resampled\Monoplane\D00098_refined_simplified.obj,5097,9945,9945
Monoplane,step2_results\resampled\Monoplane\D00167_refined_simplified.obj,5114,9714,9714
Monoplane,step2_results\resampled\Monoplane\D00169_refined_simplified.obj,5108,10035,10035
Monoplane,step2_results\resampled\Monoplane\D00262_refined_simplified.obj,5096,9659,9659
Monoplane,step2_results\resampled\Monoplane\D00301_refined_simplified.obj,5122,9540,9540
Monoplane,step2_results\resampled\Monoplane\D00304_refined_simplified.obj,5085,9612,9612
Monoplane,step2_results\resampled\Monoplane\D00319_refined_simplified.obj,5106,10120,10120
Monoplane,step2_results\resampled\Monoplane\D00402_refined.obj,5580,10688,10688
Monoplane,step2_results\resampled\Monoplane\D00482_refined_simplified.obj,5109,9218,9218
Monoplane,step2_results\resampled\Monoplane\D00617_simplified.obj,6502,12964,12964
Monoplane,step2_results\resampled\Monoplane\D00688_kept.obj,5849,10072,10072
Monoplane,step2_results\resampled\Monoplane\D00798_refined_simplified.obj,5142,9595,9595
Monoplane,step2_results\resampled\Monoplane\D00840_refined_simplified.obj,5106,10002,10002
Monoplane,step2_results\resampled\Monoplane\D00864_refined_simplified.obj,5130,9752,9752
Monoplane,step2_results\resampled\Monoplane\D00925_refined_simplified.obj,5110,10084,10084
Monoplane,step2_results\resampled\Monoplane\D00963_refined_simplified.obj,5121,9745,9745
Monoplane,step2_results\resampled\Monoplane\D00995_refined_simplified.obj,5107,9606,9606
Motorcycle,step2_results\resampled\Motorcycle\D00021_simplified.obj,6534,12101,12101
Motorcycle,step2_results\resampled\Motorcycle\D00039_simplified.obj,9041,17478,17478
Motorcycle,step2_results\resampled\Motorcycle\D00054_refined_simplified.obj,5090,10273,10273
Motorcycle,step2_results\resampled\Motorcycle\D00224_refined_simplified.obj,5138,9877,9877
Motorcycle,step2_results\resampled\Motorcycle\D00269_refined_simplified.obj,5103,9462,9462
Motorcycle,step2_results\resampled\Motorcycle\D00288_kept.obj,6529,12510,12510
Motorcycle,step2_results\resampled\Motorcycle\D00342_simplified.obj,9047,17388,17388
Motorcycle,step2_results\resampled\Motorcycle\D00345_simplified.obj,8996,17491,17491
Motorcycle,step2_results\resampled\Motorcycle\D00395_simplified.obj,6538,11529,11529
Motorcycle,step2_results\resampled\Motorcycle\D00396_refined_simplified.obj,5121,9479,9479
Motorcycle,step2_results\resampled\Motorcycle\D00476_simplified.obj,9019,15206,15206
Motorcycle,step2_results\resampled\Motorcycle\D00521_simplified.obj,9007,17609,17609
Motorcycle,step2_results\resampled\Motorcycle\D00544_simplified.obj,9020,16008,16008
Motorcycle,step2_results\resampled\Motorcycle\D00594_simplified.obj,9036,15899,15899
Motorcycle,step2_results\resampled\Motorcycle\D00703_simplified.obj,8971,17967,17967
Motorcycle,step2_results\resampled\Motorcycle\D00768_simplified.obj,6498,13042,13042
Motorcycle,step2_results\resampled\Motorcycle\D00858_simplified.obj,9027,17730,17730
Motorcycle,step2_results\resampled\Motorcycle\D00880_kept.obj,5713,11152,11152
Motorcycle,step2_results\resampled\Motorcycle\D00886_simplified.obj,8985,16968,16968
Motorcycle,step2_results\resampled\Motorcycle\D00945_refined_simplified.obj,5143,9077,9077
Motorcycle,step2_results\resampled\Motorcycle\m1479_simplified.obj,9019,16006,16006
Motorcycle,step2_results\resampled\Motorcycle\m1480_simplified.obj,6534,12100,12100
Motorcycle,step2_results\resampled\Motorcycle\m1481_refined_simplified.obj,5117,9941,9941
Motorcycle,step2_results\resampled\Motorcycle\m1482_simplified.obj,8985,16968,16968
Motorcycle,step2_results\resampled\Motorcycle\m1483_simplified.obj,8971,17966,17966
Motorcycle,step2_results\resampled\Motorcycle\m1484_refined_simplified.obj,5112,9852,9852
Mug,step2_results\resampled\Mug\D00172_refined_simplified.obj,5160,10320,10320
Mug,step2_results\resampled\Mug\D00202_simplified.obj,9000,18000,18000
Mug,step2_results\resampled\Mug\D00227_simplified.obj,9016,17562,17562
Mug,step2_results\resampled\Mug\D00321_refined_simplified.obj,5100,10192,10192
Mug,step2_results\resampled\Mug\D00341_simplified.obj,6500,13000,13000
Mug,step2_results\resampled\Mug\D00372_refined_simplified.obj,5099,10020,10020
Mug,step2_results\resampled\Mug\D00427_kept.obj,5476,10944,10944
Mug,step2_results\resampled\Mug\D00684_refined_simplified.obj,5100,10200,10200
Mug,step2_results\resampled\Mug\D00685_kept.obj,5703,11040,11040
Mug,step2_results\resampled\Mug\D00705_refined_simplified.obj,5100,10200,10200
Mug,step2_results\resampled\Mug\D00728_simplified.obj,6500,12971,12971
Mug,step2_results\resampled\Mug\D00745_refined_simplified.obj,5100,10184,10184
Mug,step2_results\resampled\Mug\D00747_simplified.obj,9000,17992,17992
Mug,step2_results\resampled\Mug\D00760_refined_simplified.obj,5100,10190,10190
Mug,step2_results\resampled\Mug\D00770_refined_simplified.obj,5100,10192,10192
Mug,step2_results\resampled\Mug\D00825_refined_simplified.obj,5110,10082,10082
Mug,step2_results\resampled\Mug\D00833_refined_simplified.obj,5109,10061,10061
Mug,step2_results\resampled\Mug\D00908_refined_simplified.obj,5099,10067,10067
Mug,step2_results\resampled\Mug\D00913_kept.obj,6672,13344,13344
Mug,step2_results\resampled\Mug\D00923_refined_simplified.obj,5100,10192,10192
Mug,step2_results\resampled\Mug\m503_refined_simplified.obj,5102,9980,9980
Mug,step2_results\resampled\Mug\m504_refined_simplified.obj,5100,10200,10200
Mug,step2_results\resampled\Mug\m506_simplified.obj,6506,12977,12977
Mug,step2_results\resampled\Mug\m507_refined_simplified.obj,5096,10145,10145
Mug,step2_results\resampled\Mug\m508_refined_simplified.obj,5100,10192,10192
Mug,step2_results\resampled\Mug\m509_kept.obj,5874,11720,11720
MultiSeat,step2_results\resampled\MultiSeat\D00036_refined_simplified.obj,5102,10180,10180
MultiSeat,step2_results\resampled\MultiSeat\D00046_refined_simplified.obj,5101,10176,10176
MultiSeat,step2_results\resampled\MultiSeat\D00053_refined_simplified.obj,5103,10108,10108
MultiSeat,step2_results\resampled\MultiSeat\D00145_refined_simplified.obj,5101,10174,10174
