cls,path,n_vertices,n_faces,n_triangles
HumanHead,data\HumanHead\D00690.obj,4769,9326,9326
HumanHead,data\HumanHead\D00758.obj,959,1844,1844
HumanHead,data\HumanHead\D00910.obj,1334,2654,2654
HumanHead,data\HumanHead\D00984.obj,2319,4603,4603
HumanHead,data\HumanHead\m340.obj,1426,2790,2790
HumanHead,data\HumanHead\m341.obj,1884,3604,3604
HumanHead,data\HumanHead\m342.obj,1543,2641,2641
HumanHead,data\HumanHead\m343.obj,1982,3743,3743
HumanHead,data\HumanHead\m344.obj,1988,3517,3517
HumanHead,data\HumanHead\m345.obj,2687,4798,4798
HumanHead,data\HumanHead\m346.obj,484,919,919
HumanHead,data\HumanHead\m347.obj,906,1394,1394
HumanHead,data\HumanHead\m348.obj,9148,18008,18008
HumanHead,data\HumanHead\m349.obj,26749,51801,51801
HumanHead,data\HumanHead\m350.obj,2034,3946,3946
HumanHead,data\HumanHead\m351.obj,881,1625,1625
HumanHead,data\HumanHead\m352.obj,664,1197,1197
HumanHead,data\HumanHead\m353.obj,7896,15788,15788
HumanHead,data\HumanHead\m354.obj,216,426,426
HumanHead,data\HumanHead\m355.obj,17358,34712,34712
HumanHead,data\HumanHead\m356.obj,692,1378,1378
HumanHead,data\HumanHead\m357.obj,193,378,378
HumanHead,data\HumanHead\m358.obj,1173,2255,2255
HumanHead,data\HumanHead\m359.obj,314,601,601
HumanHead,data\HumanHead\m360.obj,270,536,536
HumanHead,data\HumanHead\m361.obj,295,551,551
HumanHead,data\HumanHead\m362.obj,186,360,360
HumanHead,data\HumanHead\m363.obj,1884,3604,3604
HumanHead,data\HumanHead\m364.obj,263,461,461
HumanHead,data\HumanHead\m365.obj,17666,35328,35328
HumanHead,data\HumanHead\m366.obj,3000,5931,5931
HumanHead,data\HumanHead\m367.obj,977,1841,1841
HumanHead,data\HumanHead\m368.obj,2991,5713,5713
HumanHead,data\HumanHead\m369.obj,9843,19464,19464
HumanHead,data\HumanHead\m370.obj,5641,10539,10539
Humanoid,data\Humanoid\m118.obj,472,878,878
Humanoid,data\Humanoid\m119.obj,450,827,827
Humanoid,data\Humanoid\m120.obj,467,860,860
Humanoid,data\Humanoid\m121.obj,471,872,872
Humanoid,data\Humanoid\m122.obj,443,821,821
Humanoid,data\Humanoid\m123.obj,474,880,880
Humanoid,data\Humanoid\m124.obj,473,852,852
Humanoid,data\Humanoid\m125.obj,1250,2500,2500
Humanoid,data\Humanoid\m126.obj,577,1011,1011
Humanoid,data\Humanoid\m128.obj,458,844,844
Humanoid,data\Humanoid\m129.obj,1828,3222,3222
Humanoid,data\Humanoid\m130.obj,1025,1858,1858
Humanoid,data\Humanoid\m131.obj,2012,3012,3012
Humanoid,data\Humanoid\m132.obj,2537,4049,4049
Humanoid,data\Humanoid\m133.obj,2344,4253,4253
Humanoid,data\Humanoid\m134.obj,1962,3569,3569
Humanoid,data\Humanoid\m135.obj,497,909,909
Humanoid,data\Humanoid\m136.obj,469,858,858
Humanoid,data\Humanoid\m137.obj,1636,3254,3254
Humanoid,data\Humanoid\m138.obj,7401,14776,14776
Humanoid,data\Humanoid\m139.obj,12180,24200,24200
Humanoid,data\Humanoid\m140.obj,9060,18110,18110
Humanoid,data\Humanoid\m141.obj,2012,3012,3012
Humanoid,data\Humanoid\m143.obj,5647,10130,10130
Humanoid,data\Humanoid\m144.obj,672,1290,1290
Humanoid,data\Humanoid\m145.obj,12758,25506,25506
Humanoid,data\Humanoid\m146.obj,2244,3460,3460
Humanoid,data\Humanoid\m147.obj,4677,8459,8459
Humanoid,data\Humanoid\m148.obj,3964,7640,7640
Humanoid,data\Humanoid\m149.obj,17338,34666,34666
Humanoid,data\Humanoid\m150.obj,2001,3012,3012
Humanoid,data\Humanoid\m151.obj,2996,5954,5954
Humanoid,data\Humanoid\m152.obj,10694,20418,20418
Humanoid,data\Humanoid\m153.obj,10332,18786,18786
Humanoid,data\Humanoid\m154.obj,445,728,728
Humanoid,data\Humanoid\m155.obj,1290,2576,2576
Humanoid,data\Humanoid\m156.obj,16776,33324,33324
Humanoid,data\Humanoid\m157.obj,747,1430,1430
Humanoid,data\Humanoid\m158.obj,521,935,935
Humanoid,data\Humanoid\m159.obj,533,998,998
Humanoid,data\Humanoid\m160.obj,894,1627,1627
Humanoid,data\Humanoid\m161.obj,495,831,831
Humanoid,data\Humanoid\m162.obj,3581,6988,6988
Humanoid,data\Humanoid\m163.obj,120,208,208
Humanoid,data\Humanoid\m164.obj,728,1396,1396
Humanoid,data\Humanoid\m165.obj,506,516,516
Humanoid,data\Humanoid\m166.obj,476,514,514
Humanoid,data\Humanoid\m167.obj,435,854,854
Humanoid,data\Humanoid\m168.obj,2640,5276,5276
Humanoid,data\Humanoid\m169.obj,1059,2001,2001
Humanoid,data\Humanoid\m170.obj,16052,32042,32042
Humanoid,data\Humanoid\m171.obj,614,1034,1034
Humanoid,data\Humanoid\m172.obj,745,1413,1413
Humanoid,data\Humanoid\m173.obj,1003,1702,1702
Humanoid,data\Humanoid\m174.obj,1196,2308,2308
Humanoid,data\Humanoid\m175.obj,655,1070,1070
Humanoid,data\Humanoid\m176.obj,708,1288,1288
Humanoid,data\Humanoid\m177.obj,116,185,185
Humanoid,data\Humanoid\m178.obj,14603,29202,29202
Humanoid,data\Humanoid\m179.obj,10733,21422,21422
Humanoid,data\Humanoid\m180.obj,15088,29520,29520
Humanoid,data\Humanoid\m181.obj,8520,16884,16884
Humanoid,data\Humanoid\m182.obj,11090,22108,22108
Humanoid,data\Humanoid\m183.obj,3618,7124,7124
Humanoid,data\Humanoid\m184.obj,441,816,816
Humanoid,data\Humanoid\m185.obj,493,908,908
Humanoid,data\Humanoid\m186.obj,375,554,554
Humanoid,data\Humanoid\m187.obj,1618,3128,3128
Humanoid,data\Humanoid\m188.obj,1862,3349,3349
Humanoid,data\Humanoid\m189.obj,309,504,504
Humanoid,data\Humanoid\m190.obj,1022,1759,1759
Humanoid,data\Humanoid\m191.obj,124,235,235
Humanoid,data\Humanoid\m192.obj,450,828,828
Humanoid,data\Humanoid\m193.obj,8616,16493,16493
Humanoid,data\Humanoid\m194.obj,2244,3460,3460
Humanoid,data\Humanoid\m195.obj,22608,44044,44044
Humanoid,data\Humanoid\m196.obj,4049,7634,7634
Humanoid,data\Humanoid\m197.obj,2010,3012,3012
Humanoid,data\Humanoid\m198.obj,4657,6085,6085
Humanoid,data\Humanoid\m199.obj,6540,12936,12936
Humanoid,data\Humanoid\m202.obj,148,224,224
Humanoid,data\Humanoid\m203.obj,477,922,922
Humanoid,data\Humanoid\m204.obj,1224,2241,2241
Humanoid,data\Humanoid\m205.obj,662,1236,1236
Humanoid,data\Humanoid\m206.obj,3071,5678,5678
Humanoid,data\Humanoid\m207.obj,3238,5902,5902
Humanoid,data\Humanoid\m208.obj,349,694,694
Humanoid,data\Humanoid\m210.obj,210,404,404
Humanoid,data\Humanoid\m211.obj,2640,5276,5276
Humanoid,data\Humanoid\m212.obj,1290,2576,2576
Humanoid,data\Humanoid\m213.obj,409,758,758
Humanoid,data\Humanoid\m214.obj,1739,3420,3420
Humanoid,data\Humanoid\m215.obj,689,1316,1316
Humanoid,data\Humanoid\m216.obj,9272,17351,17351
Humanoid,data\Humanoid\m217.obj,955,1466,1466
Humanoid,data\Humanoid\m218.obj,947,1862,1862
Humanoid,data\Humanoid\m219.obj,178,254,254
Humanoid,data\Humanoid\m220.obj,12911,25447,25447
Humanoid,data\Humanoid\m221.obj,10576,21101,21101
Humanoid,data\Humanoid\m222.obj,17338,34584,34584
Humanoid,data\Humanoid\m223.obj,10473,20833,20833
Humanoid,data\Humanoid\m224.obj,9623,19059,19059
Humanoid,data\Humanoid\m226.obj,6368,12712,12712
Humanoid,data\Humanoid\m227.obj,7015,12126,12126
Humanoid,data\Humanoid\m228.obj,15201,27663,27663
Humanoid,data\Humanoid\m229.obj,18097,35690,35690
Humanoid,data\Humanoid\m230.obj,14796,28662,28662
Humanoid,data\Humanoid\m231.obj,13022,24872,24872
Humanoid,data\Humanoid\m232.obj,429,854,854
Humanoid,data\Humanoid\m233.obj,747,1430,1430
Humanoid,data\Humanoid\m234.obj,529,992,992
Humanoid,data\Humanoid\m235.obj,408,812,812
Humanoid,data\Humanoid\m236.obj,2841,5436,5436
Humanoid,data\Humanoid\m237.obj,480,956,956
Humanoid,data\Humanoid\m238.obj,559,877,877
Humanoid,data\Humanoid\m239.obj,551,828,828
Humanoid,data\Humanoid\m240.obj,716,1352,1352
Humanoid,data\Humanoid\m241.obj,589,871,871
Humanoid,data\Humanoid\m242.obj,598,877,877
Humanoid,data\Humanoid\m243.obj,568,854,854
Humanoid,data\Humanoid\m244.obj,540,835,835
Humanoid,data\Humanoid\m245.obj,574,859,859
Humanoid,data\Humanoid\m246.obj,583,883,883
Humanoid,data\Humanoid\m248.obj,518,895,895
Humanoid,data\Humanoid\m249.obj,7970,15675,15675
Humanoid,data\Humanoid\m250.obj,10589,20328,20328
Humanoid,data\Humanoid\m251.obj,8077,16126,16126
Humanoid,data\Humanoid\m252.obj,9698,19260,19260
Humanoid,data\Humanoid\m253.obj,11806,23171,23171
Humanoid,data\Humanoid\m254.obj,16082,31215,31215
Humanoid,data\Humanoid\m255.obj,16854,32618,32618
Humanoid,data\Humanoid\m256.obj,7303,14207,14207
Humanoid,data\Humanoid\m257.obj,372,721,721
Humanoid,data\Humanoid\m258.obj,12410,24115,24115
Humanoid,data\Humanoid\m259.obj,402,728,728
Humanoid,data\Humanoid\m260.obj,1068,2061,2061
Humanoid,data\Humanoid\m261.obj,481,884,884
Humanoid,data\Humanoid\m262.obj,470,870,870
Humanoid,data\Humanoid\m263.obj,478,888,888
Humanoid,data\Humanoid\m264.obj,8798,17536,17536
Humanoid,data\Humanoid\m265.obj,16267,32530,32530
Humanoid,data\Humanoid\m266.obj,1092,2116,2116
Insect,data\Insect\D00081.obj,313,578,578
Insect,data\Insect\D00082.obj,6502,12872,12872
Insect,data\Insect\D00102.obj,2572,4450,4450
Insect,data\Insect\D00109.obj,3248,5270,5270
Insect,data\Insect\D00117.obj,5090,9716,9716
Insect,data\Insect\D00136.obj,1384,2532,2532
Insect,data\Insect\D00160.obj,253,458,458
Insect,data\Insect\D00180.obj,2572,4452,4452
Insect,data\Insect\D00231.obj,312,570,570
Insect,data\Insect\D00291.obj,286,528,528
Insect,data\Insect\D00294.obj,2022,3098,3098
Insect,data\Insect\D00309.obj,1551,2818,2818
Insect,data\Insect\D00315.obj,314,572,572
Insect,data\Insect\D00333.obj,5923,11271,11271
Insect,data\Insect\D00399.obj,2762,5295,5295
Insect,data\Insect\D00430.obj,23399,46516,46516
Insect,data\Insect\D00510.obj,329,550,550
Insect,data\Insect\D00590.obj,1292,2580,2580
Insect,data\Insect\D00615.obj,2546,4222,4222
Insect,data\Insect\D00662.obj,22657,41626,41626
Insect,data\Insect\D00668.obj,15305,30554,30554
Insect,data\Insect\D00672.obj,3334,5346,5346
Insect,data\Insect\D00695.obj,790,1500,1500
Insect,data\Insect\D00713.obj,1728,3335,3335
Insect,data\Insect\D00732.obj,12008,23932,23932
Insect,data\Insect\D00734.obj,1588,2976,2976
Insect,data\Insect\D00746.obj,4250,8324,8324
Insect,data\Insect\D00752.obj,12528,25000,25000
Insect,data\Insect\D00753.obj,10092,19952,19952
Insect,data\Insect\D00774.obj,1548,2980,2980
Insect,data\Insect\D00786.obj,2830,5356,5356
Insect,data\Insect\D00787.obj,420,542,542
Insect,data\Insect\D00788.obj,6170,9646,9646
Insect,data\Insect\D00806.obj,309,578,578
Insect,data\Insect\D00814.obj,1362,2628,2628
Insect,data\Insect\D00855.obj,299,554,554
Insect,data\Insect\D00884.obj,22663,41626,41626
Insect,data\Insect\D00895.obj,4173,7786,7786
Insect,data\Insect\D00973.obj,7638,15145,15145
Insect,data\Insect\D00989.obj,313,588,588
Insect,data\Insect\m0.obj,298,492,492
Insect,data\Insect\m1.obj,255,410,410
Insect,data\Insect\m10.obj,1362,2628,2628
Insect,data\Insect\m11.obj,368,724,724
Insect,data\Insect\m12.obj,278,492,492
Insect,data\Insect\m13.obj,491,861,861
Insect,data\Insect\m14.obj,891,1678,1678
Insect,data\Insect\m15.obj,368,724,724
Insect,data\Insect\m16.obj,2666,5162,5162
Insect,data\Insect\m17.obj,1548,2980,2980
Insect,data\Insect\m18.obj,4250,8324,8324
Insect,data\Insect\m19.obj,3334,5346,5346
Insect,data\Insect\m2.obj,3495,6667,6667
Insect,data\Insect\m20.obj,1624,3042,3042
Insect,data\Insect\m21.obj,346,556,556
Insect,data\Insect\m22.obj,333,620,620
Insect,data\Insect\m23.obj,462,876,876
Insect,data\Insect\m24.obj,163,284,284
Insect,data\Insect\m25.obj,1249,2490,2490
Insect,data\Insect\m26.obj,5266,10274,10274
Insect,data\Insect\m3.obj,486,912,912
Insect,data\Insect\m4.obj,4346,8216,8216
Insect,data\Insect\m6.obj,9184,17819,17819
Insect,data\Insect\m7.obj,265,503,503
Insect,data\Insect\m8.obj,423,672,672
Insect,data\Insect\m9.obj,557,894,894
Jet,data\Jet\m1147.obj,1149,2256,2256
Jet,data\Jet\m1149.obj,3003,5874,5874
Jet,data\Jet\m1150.obj,618,1226,1226
Jet,data\Jet\m1151.obj,856,1652,1652
Jet,data\Jet\m1152.obj,3726,6730,6730
Jet,data\Jet\m1153.obj,740,1467,1467
Jet,data\Jet\m1154.obj,520,1000,1000
Jet,data\Jet\m1155.obj,3680,5724,5724
Jet,data\Jet\m1156.obj,1333,2450,2450
Jet,data\Jet\m1157.obj,1264,2088,2088
Jet,data\Jet\m1158.obj,336,588,588
Jet,data\Jet\m1159.obj,3726,6730,6730
Jet,data\Jet\m1161.obj,1486,1680,1680
Jet,data\Jet\m1162.obj,2868,5698,5698
Jet,data\Jet\m1163.obj,1013,1510,1510
Jet,data\Jet\m1165.obj,448,768,768
Jet,data\Jet\m1166.obj,349,651,651
Jet,data\Jet\m1167.obj,2838,3347,3347
Jet,data\Jet\m1168.obj,500,918,918
Jet,data\Jet\m1169.obj,1198,2039,2039
Jet,data\Jet\m1171.obj,3110,5552,5552
Jet,data\Jet\m1172.obj,1965,3588,3588
Jet,data\Jet\m1173.obj,2572,4856,4856
Jet,data\Jet\m1174.obj,281,552,552
Jet,data\Jet\m1175.obj,2344,4592,4592
Jet,data\Jet\m1176.obj,213,208,208
Jet,data\Jet\m1177.obj,507,1008,1008
Jet,data\Jet\m1178.obj,258,468,468
Jet,data\Jet\m1179.obj,1202,1931,1931
Jet,data\Jet\m1180.obj,531,1054,1054
Jet,data\Jet\m1181.obj,410,814,814
Jet,data\Jet\m1182.obj,179,354,354
Jet,data\Jet\m1183.obj,520,780,780
Jet,data\Jet\m1184.obj,182,336,336
Jet,data\Jet\m1185.obj,152,276,276
Jet,data\Jet\m1187.obj,299,592,592
Jet,data\Jet\m1188.obj,279,538,538
Jet,data\Jet\m1190.obj,142,265,265
Jet,data\Jet\m1191.obj,1295,2444,2444
Jet,data\Jet\m1193.obj,1017,2026,2026
Jet,data\Jet\m1194.obj,757,1172,1172
Jet,data\Jet\m1195.obj,340,460,460
Jet,data\Jet\m1196.obj,523,804,804
Jet,data\Jet\m1197.obj,235,448,448
Jet,data\Jet\m1198.obj,223,403,403
Jet,data\Jet\m1199.obj,602,1109,1109
Jet,data\Jet\m1200.obj,197,354,354
Jet,data\Jet\m1201.obj,6739,11190,11190
Jet,data\Jet\m1202.obj,684,1332,1332
Jet,data\Jet\m1204.obj,277,494,494
Jet,data\Jet\m1205.obj,369,556,556
Jet,data\Jet\m1207.obj,412,655,655
Jet,data\Jet\m1208.obj,308,462,462
Jet,data\Jet\m1209.obj,242,480,480
Jet,data\Jet\m1210.obj,577,1145,1145
Jet,data\Jet\m1211.obj,486,842,842
Jet,data\Jet\m1212.obj,1173,2088,2088
Jet,data\Jet\m1213.obj,252,500,500
Jet,data\Jet\m1214.obj,882,1752,1752
Jet,data\Jet\m1215.obj,160,308,308
Jet,data\Jet\m1216.obj,879,1752,1752
Jet,data\Jet\m1217.obj,305,592,592
Jet,data\Jet\m1218.obj,224,381,381
Jet,data\Jet\m1219.obj,184,364,364
Jet,data\Jet\m1220.obj,437,860,860
Jet,data\Jet\m1221.obj,372,660,660
Jet,data\Jet\m1222.obj,332,584,584
Jet,data\Jet\m1223.obj,1117,2230,2230
Jet,data\Jet\m1224.obj,559,944,944
Jet,data\Jet\m1225.obj,183,280,280
Jet,data\Jet\m1226.obj,161,318,318
Jet,data\Jet\m1227.obj,265,324,324
Jet,data\Jet\m1228.obj,329,368,368
Jet,data\Jet\m1229.obj,3388,6404,6404
Jet,data\Jet\m1230.obj,2360,4276,4276
Jet,data\Jet\m1231.obj,79,125,125
Jet,data\Jet\m1232.obj,203,375,375
Jet,data\Jet\m1233.obj,233,436,436
Jet,data\Jet\m1234.obj,236,433,433
Jet,data\Jet\m1235.obj,193,359,359
Jet,data\Jet\m1236.obj,396,742,742
Jet,data\Jet\m1237.obj,212,388,388
Jet,data\Jet\m1238.obj,196,378,378
Jet,data\Jet\m1239.obj,428,676,676
Jet,data\Jet\m1240.obj,182,341,341
Jet,data\Jet\m1241.obj,480,720,720
Jet,data\Jet\m1242.obj,380,608,608
Jet,data\Jet\m1243.obj,282,539,539
Jet,data\Jet\m1245.obj,215,426,426
Jet,data\Jet\m1246.obj,366,698,698
Jet,data\Jet\m1247.obj,775,1546,1546
Jet,data\Jet\m1248.obj,296,518,518
Jet,data\Jet\m1249.obj,310,616,616
Jet,data\Jet\m1250.obj,2539,4970,4970
Jet,data\Jet\m1251.obj,1198,2039,2039
Jet,data\Jet\m1252.obj,3062,4844,4844
Jet,data\Jet\m1253.obj,348,476,476
Jet,data\Jet\m1255.obj,3167,5976,5976
Jet,data\Jet\m1256.obj,9380,17255,17255
Jet,data\Jet\m1257.obj,8795,16953,16953
Jet,data\Jet\m1258.obj,2178,3069,3069
Jet,data\Jet\m1259.obj,6739,11190,11190
Jet,data\Jet\m1260.obj,6906,12409,12409
Jet,data\Jet\m1261.obj,431,652,652
Jet,data\Jet\m1262.obj,646,1032,1032
Jet,data\Jet\m1263.obj,1244,2092,2092
Jet,data\Jet\m1264.obj,1144,1996,1996
Jet,data\Jet\m1265.obj,423,666,666
Jet,data\Jet\m1266.obj,3408,5808,5808
Jet,data\Jet\m1267.obj,230,307,307
Jet,data\Jet\m1268.obj,240,376,376
Jet,data\Jet\m1269.obj,230,272,272
Jet,data\Jet\m1270.obj,295,452,452
Jet,data\Jet\m1271.obj,328,524,524
Jet,data\Jet\m1273.obj,475,924,924
Jet,data\Jet\m1274.obj,426,684,684
Jet,data\Jet\m1275.obj,204,272,272
Jet,data\Jet\m1276.obj,236,256,256
Jet,data\Jet\m1277.obj,2239,4224,4224
Jet,data\Jet\m1278.obj,2304,4344,4344
Jet,data\Jet\m1279.obj,734,1204,1204
Jet,data\Jet\m1280.obj,249,324,324
Jet,data\Jet\m1281.obj,415,692,692
Jet,data\Jet\m1282.obj,368,608,608
Jet,data\Jet\m1283.obj,275,368,368
Jet,data\Jet\m1284.obj,6270,11557,11557
Jet,data\Jet\m1285.obj,802,1408,1408
Jet,data\Jet\m1286.obj,334,428,428
Jet,data\Jet\m1287.obj,714,1188,1188
Jet,data\Jet\m1288.obj,1502,2674,2674
Jet,data\Jet\m1289.obj,5078,9742,9742
Jet,data\Jet\m1290.obj,279,372,372
Jet,data\Jet\m1291.obj,272,420,420
Jet,data\Jet\m1292.obj,2911,5036,5036
Jet,data\Jet\m1293.obj,902,1524,1524
Jet,data\Jet\m1294.obj,257,352,352
Jet,data\Jet\m1295.obj,204,244,244
Jet,data\Jet\m1296.obj,250,408,408
Jet,data\Jet\m1297.obj,640,1044,1044
Jet,data\Jet\m1298.obj,301,542,542
Jet,data\Jet\m1299.obj,210,255,255
Jet,data\Jet\m1300.obj,39,56,56
Jet,data\Jet\m1301.obj,74,144,144
Knife,data\Knife\D01015.obj,886,1772,1772
Knife,data\Knife\D01025.obj,208,410,410
Knife,data\Knife\D01032.obj,560,1112,1112
Knife,data\Knife\D01051.obj,683,1138,1138
Knife,data\Knife\D01054.obj,130,254,254
Knife,data\Knife\D01057.obj,184,359,359
Knife,data\Knife\D01063.obj,757,1488,1488
Knife,data\Knife\D01075.obj,726,1454,1454
Knife,data\Knife\D01077.obj,334,658,658
Knife,data\Knife\D01107.obj,976,1941,1941
Knife,data\Knife\D01119.obj,113,218,218
Knife,data\Knife\D01120.obj,132,262,262
Knife,data\Knife\D01132.obj,985,1965,1965
Knife,data\Knife\D01150.obj,287,565,565
Knife,data\Knife\D01160.obj,270,506,506
Knife,data\Knife\D01168.obj,692,1379,1379
Knife,data\Knife\D01174.obj,808,1598,1598
Knife,data\Knife\D01175.obj,87,166,166
Knife,data\Knife\D01187.obj,422,644,644
Knife,data\Knife\D01189.obj,131,255,255
Knife,data\Knife\m722.obj,812,1520,1520
Knife,data\Knife\m723.obj,5076,10136,10136
Knife,data\Knife\m724.obj,262,516,516
Knife,data\Knife\m725.obj,262,516,516
Knife,data\Knife\m726.obj,417,817,817
Knife,data\Knife\m727.obj,681,1343,1343
Knife,data\Knife\m728.obj,463,816,816
MilitaryVehicle,data\MilitaryVehicle\D00017.obj,27708,48646,48646
MilitaryVehicle,data\MilitaryVehicle\D00051.obj,855,1480,1480
MilitaryVehicle,data\MilitaryVehicle\D00100.obj,3204,5588,5588
MilitaryVehicle,data\MilitaryVehicle\D00173.obj,17299,24874,24874
MilitaryVehicle,data\MilitaryVehicle\D00272.obj,15903,30266,30266
MilitaryVehicle,data\MilitaryVehicle\D00334.obj,5859,9906,9906
MilitaryVehicle,data\MilitaryVehicle\D00458.obj,17962,33632,33632
MilitaryVehicle,data\MilitaryVehicle\D00529.obj,38226,74054,74054
MilitaryVehicle,data\MilitaryVehicle\D00577.obj,25354,42294,42294
MilitaryVehicle,data\MilitaryVehicle\D00611.obj,2625,4475,4475
MilitaryVehicle,data\MilitaryVehicle\D00723.obj,16244,24393,24393
MilitaryVehicle,data\MilitaryVehicle\D00761.obj,7768,15408,15408
MilitaryVehicle,data\MilitaryVehicle\D00778.obj,4449,7133,7133
MilitaryVehicle,data\MilitaryVehicle\D00799.obj,719,1342,1342
MilitaryVehicle,data\MilitaryVehicle\D00801.obj,34333,69048,69048
MilitaryVehicle,data\MilitaryVehicle\D00918.obj,13914,25812,25812
MilitaryVehicle,data\MilitaryVehicle\D00932.obj,10039,16131,16131
MilitaryVehicle,data\MilitaryVehicle\D00933.obj,13556,16823,16823
MilitaryVehicle,data\MilitaryVehicle\D00952.obj,9744,19260,19260
MilitaryVehicle,data\MilitaryVehicle\D00971.obj,7166,11738,11738
Monitor,data\Monitor\D00007.obj,1289,2546,2546
Monitor,data\Monitor\D00141.obj,1646,3199,3199
Monitor,data\Monitor\D00229.obj,2767,4986,4986
Monitor,data\Monitor\D00336.obj,9485,15511,15511
Monitor,data\Monitor\D00339.obj,1366,2375,2375
Monitor,data\Monitor\D00364.obj,14887,29295,29295
Monitor,data\Monitor\D00387.obj,18962,37916,37916
Monitor,data\Monitor\D00391.obj,1812,3488,3488
Monitor,data\Monitor\D00412.obj,2930,4890,4890
Monitor,data\Monitor\D00444.obj,9961,19638,19638
Monitor,data\Monitor\D00469.obj,230,444,444
Monitor,data\Monitor\D00548.obj,464,879,879
Monitor,data\Monitor\D00659.obj,163,294,294
Monitor,data\Monitor\D00852.obj,6196,11984,11984
Monitor,data\Monitor\D00863.obj,21122,39695,39695
Monitor,data\Monitor\D00915.obj,4788,9457,9457
Monitor,data\Monitor\D00919.obj,1097,2102,2102
Monitor,data\Monitor\D00920.obj,461,903,903
Monitor,data\Monitor\D00978.obj,16462,32829,32829
Monitor,data\Monitor\D01000.obj,17106,32717,32717
Monoplane,data\Monoplane\D00011.obj,597,1032,1032
Monoplane,data\Monoplane\D00019.obj,837,1578,1578
Monoplane,data\Monoplane\D00043.obj,338,540,540
Monoplane,data\Monoplane\D00098.obj,238,374,374
Monoplane,data\Monoplane\D00167.obj,593,1000,1000
Monoplane,data\Monoplane\D00169.obj,2149,4146,4146
Monoplane,data\Monoplane\D00262.obj,524,868,868
Monoplane,data\Monoplane\D00301.obj,1264,2088,2088
Monoplane,data\Monoplane\D00304.obj,1521,2704,2704
Monoplane,data\Monoplane\D00319.obj,931,1819,1819
Monoplane,data\Monoplane\D00402.obj,393,668,668
Monoplane,data\Monoplane\D00482.obj,1672,2756,2756
Monoplane,data\Monoplane\D00617.obj,7418,14796,14796
Monoplane,data\Monoplane\D00688.obj,5849,10072,10072
Monoplane,data\Monoplane\D00798.obj,2337,4151,4151
Monoplane,data\Monoplane\D00840.obj,2512,4872,4872
Monoplane,data\Monoplane\D00864.obj,627,1061,1061
Monoplane,data\Monoplane\D00925.obj,713,1344,1344
Monoplane,data\Monoplane\D00963.obj,790,1328,1328
Monoplane,data\Monoplane\D00995.obj,586,940,940
Motorcycle,data\Motorcycle\D00021.obj,9543,18052,18052
Motorcycle,data\Motorcycle\D00039.obj,18315,36004,36004
Motorcycle,data\Motorcycle\D00054.obj,4680,9454,9454
Motorcycle,data\Motorcycle\D00224.obj,3920,7453,7453
Motorcycle,data\Motorcycle\D00269.obj,3061,5514,5514
Motorcycle,data\Motorcycle\D00288.obj,6529,12510,12510
Motorcycle,data\Motorcycle\D00342.obj,32572,64374,64374
Motorcycle,data\Motorcycle\D00345.obj,18397,33750,33750
Motorcycle,data\Motorcycle\D00395.obj,7004,12423,12423
Motorcycle,data\Motorcycle\D00396.obj,3397,6096,6096
Motorcycle,data\Motorcycle\D00476.obj,25632,45881,45881
Motorcycle,data\Motorcycle\D00521.obj,16542,32576,32576
Motorcycle,data\Motorcycle\D00544.obj,12097,22065,22065
Motorcycle,data\Motorcycle\D00594.obj,12160,22067,22067
Motorcycle,data\Motorcycle\D00703.obj,46403,90616,90616
Motorcycle,data\Motorcycle\D00768.obj,9168,18382,18382
Motorcycle,data\Motorcycle\D00858.obj,14389,28454,28454
Motorcycle,data\Motorcycle\D00880.obj,5713,11152,11152
Motorcycle,data\Motorcycle\D00886.obj,15288,28280,28280
Motorcycle,data\Motorcycle\D00945.obj,2747,4590,4590
Motorcycle,data\Motorcycle\m1479.obj,12097,22057,22057
Motorcycle,data\Motorcycle\m1480.obj,9543,18048,18048
Motorcycle,data\Motorcycle\m1481.obj,547,1009,1009
Motorcycle,data\Motorcycle\m1482.obj,15288,28280,28280
Motorcycle,data\Motorcycle\m1483.obj,46403,90616,90616
Motorcycle,data\Motorcycle\m1484.obj,118,180,180
Mug,data\Mug\D00172.obj,1720,3440,3440
Mug,data\Mug\D00202.obj,37360,74720,74720
Mug,data\Mug\D00227.obj,19522,38316,38316
Mug,data\Mug\D00321.obj,560,1112,1112
Mug,data\Mug\D00341.obj,7452,14904,14904
Mug,data\Mug\D00372.obj,785,1505,1505
Mug,data\Mug\D00427.obj,5476,10944,10944
Mug,data\Mug\D00684.obj,1723,3446,3446
Mug,data\Mug\D00685.obj,5703,11040,11040
Mug,data\Mug\D00705.obj,3792,7584,7584
Mug,data\Mug\D00728.obj,9271,18513,18513
Mug,data\Mug\D00745.obj,3238,6460,6460
Mug,data\Mug\D00747.obj,15266,30524,30524
Mug,data\Mug\D00760.obj,3265,6520,6520
Mug,data\Mug\D00770.obj,3300,6592,6592
Mug,data\Mug\D00825.obj,920,1800,1800
Mug,data\Mug\D00833.obj,2021,3960,3960
Mug,data\Mug\D00908.obj,896,1696,1696
Mug,data\Mug\D00913.obj,6672,13344,13344
Mug,data\Mug\D00923.obj,738,1468,1468
Mug,data\Mug\m503.obj,799,1550,1550
Mug,data\Mug\m504.obj,1725,3450,3450
Mug,data\Mug\m506.obj,8692,17304,17304
